meeting date,track,race number,start time,distance,age restrictions,class restrictions,weight restrictions,race prizemoney,sex restrictions,weight type,race name,jockeys can claim,horse name,horse age,horse sex,horse sire,horse dam,horse number,horse jockey,horse barrier,horse trainer,horse weight,horse claim,horse last10,horse record,horse record distance,horse record track,horse record track distance,horse record firm,horse record good,horse record soft,horse record heavy,horse record jumps,horse record first up,horse record second up,horse prize money,form barrier,form class,form distance,form jockey,form margin,form meeting date,form name,form other runners,form position,form price,form time,form track,form track condition,form weight,horse record synthetic,meeting id, race id, horse id, horse trainer id, horse jockey id, form trainer id, form jockey id,prizemoney
12/09/2020 00:00:00,Flemington,5,12-Sep-2020 14:15,1700,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Winning Edge Presentations Hcp,Apprentices Cannot Claim,Irish Flame,6,Gelding,Zed,Fleur De L'orient,15,M J Walker,9,Brett Scott,56,0,41307x996x33,33:6-2-4,0: 0-0-0,1: 0-0-1,0: 0-0-0,0:0-0-0,6:0-0-0,20:3-2-2,7:3-0-2,0:0-0-0,6:1-0-2,6:1-1-1,$193 962,6,Bench. 78,1600,J Mott,13.0,22/08/20,Msc Signs (Bm78),1-Jittery Jack,3,10,01:44.76,Moonee Valley,Heavy 10,60.5,0:0-0-0,173294,847384,864016,25821,12201,25821,13251,$75000
12/09/2020 00:00:00,Flemington,5,12-Sep-2020 14:15,1700,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Winning Edge Presentations Hcp,Apprentices Cannot Claim,Irish Flame,6,Gelding,Zed,Fleur De L'orient,15,M J Walker,9,Brett Scott,56,0,41307x996x33,33:6-2-4,0: 0-0-0,1: 0-0-1,0: 0-0-0,0:0-0-0,6:0-0-0,20:3-2-2,7:3-0-2,0:0-0-0,6:1-0-2,6:1-1-1,$193 962,4,Open,1410,M J Walker,5.1,08/08/20,G.H.Mumm Plate,1-Coming Around,3,21,01:25.35,Flemington,Soft 7,56,0:0-0-0,173120,846355,864016,25821,12201,25821,12201,$125000
12/09/2020 00:00:00,Flemington,5,12-Sep-2020 14:15,1700,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Winning Edge Presentations Hcp,Apprentices Cannot Claim,Irish Flame,6,Gelding,Zed,Fleur De L'orient,15,M J Walker,9,Brett Scott,56,0,41307x996x33,33:6-2-4,0: 0-0-0,1: 0-0-1,0: 0-0-0,0:0-0-0,6:0-0-0,20:3-2-2,7:3-0-2,0:0-0-0,6:1-0-2,6:1-1-1,$193 962,3,Open,2200,K Asano,9.5,07/03/20,Digital Nomad Hcp,1-Sergeant Blast,6,7.5,02:18.47,Trentham,Dead 4,53,0:0-0-0,171215,834711,864016,25821,12201,2696,16048,$35000
12/09/2020 00:00:00,Flemington,5,12-Sep-2020 14:15,1700,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Winning Edge Presentations Hcp,Apprentices Cannot Claim,Irish Flame,6,Gelding,Zed,Fleur De L'orient,15,M J Walker,9,Brett Scott,56,0,41307x996x33,33:6-2-4,0: 0-0-0,1: 0-0-1,0: 0-0-0,0:0-0-0,6:0-0-0,20:3-2-2,7:3-0-2,0:0-0-0,6:1-0-2,6:1-1-1,$193 962,8,Group 1,1600,C W Johnson,13.9,22/02/20,Haunui Farm,1-Avantage,9,49.6,01:35.02,Otaki,Dead 6,59,0:0-0-0,170978,833395,864016,25821,12201,2696,7088,$200000
12/09/2020 00:00:00,Flemington,5,12-Sep-2020 14:15,1700,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Winning Edge Presentations Hcp,Apprentices Cannot Claim,Irish Flame,6,Gelding,Zed,Fleur De L'orient,15,M J Walker,9,Brett Scott,56,0,41307x996x33,33:6-2-4,0: 0-0-0,1: 0-0-1,0: 0-0-0,0:0-0-0,6:0-0-0,20:3-2-2,7:3-0-2,0:0-0-0,6:1-0-2,6:1-1-1,$193 962,4,Bench. 82,1400,T N Harris,5.6,01/02/20,Coca Cola (Bm82),1-Sherrif,9,14.7,01:22.31,New Plymouth Raceway,Dead 4,59,0:0-0-0,170716,831582,864016,25821,12201,2696,13342,$30000
12/09/2020 00:00:00,Flemington,5,12-Sep-2020 14:15,1700,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Winning Edge Presentations Hcp,Apprentices Cannot Claim,Irish Flame,6,Gelding,Zed,Fleur De L'orient,15,M J Walker,9,Brett Scott,56,0,41307x996x33,33:6-2-4,0: 0-0-0,1: 0-0-1,0: 0-0-0,0:0-0-0,6:0-0-0,20:3-2-2,7:3-0-2,0:0-0-0,6:1-0-2,6:1-1-1,$193 962,1,Group 3,1600,L T Hemi,3.0,26/10/19,Gee & Hickton Thompson Hcp,1-Mauna Kea,7,10.4,01:45.20,Trentham,Heavy 10,53,0:0-0-0,169081,822577,864016,25821,12201,2696,14115,$70000
12/09/2020 00:00:00,Flemington,5,12-Sep-2020 14:15,1700,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Winning Edge Presentations Hcp,Apprentices Cannot Claim,Irish Flame,6,Gelding,Zed,Fleur De L'orient,15,M J Walker,9,Brett Scott,56,0,41307x996x33,33:6-2-4,0: 0-0-0,1: 0-0-1,0: 0-0-0,0:0-0-0,6:0-0-0,20:3-2-2,7:3-0-2,0:0-0-0,6:1-0-2,6:1-1-1,$193 962,16,Bench. 82,1400,D L Turner,5.5,12/10/19,McCurdy Trucks (Bm82),1-Tinkalicious,12,12.7,01:25.68,Hawera,Dead 5,60,0:0-0-0,168714,821014,864016,25821,12201,2696,14973,$30000
12/09/2020 00:00:00,Flemington,5,12-Sep-2020 14:15,1700,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Winning Edge Presentations Hcp,Apprentices Cannot Claim,Irish Flame,6,Gelding,Zed,Fleur De L'orient,15,M J Walker,9,Brett Scott,56,0,41307x996x33,33:6-2-4,0: 0-0-0,1: 0-0-1,0: 0-0-0,0:0-0-0,6:0-0-0,20:3-2-2,7:3-0-2,0:0-0-0,6:1-0-2,6:1-1-1,$193 962,3,Bench. 82,1600,L G Innes,0.4,07/09/19,Stella Artois (Bm82),1-Lady Shabeel,3,2.9,01:49.54,Ellerslie,Heavy 10,60,0:0-0-0,167952,817654,864016,25821,12201,2696,11039,$30000
12/09/2020 00:00:00,Flemington,5,12-Sep-2020 14:15,1700,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Winning Edge Presentations Hcp,Apprentices Cannot Claim,Irish Flame,6,Gelding,Zed,Fleur De L'orient,15,M J Walker,9,Brett Scott,56,0,41307x996x33,33:6-2-4,0: 0-0-0,1: 0-0-1,0: 0-0-0,0:0-0-0,6:0-0-0,20:3-2-2,7:3-0-2,0:0-0-0,6:1-0-2,6:1-1-1,$193 962,6,Bench. 82,1600,C J Grylls,0.1,24/08/19,Itm Interprovincial Chall-Bm82,2-Scaglioni,1,5.3,01:45.07,New Plymouth Raceway,Heavy 10,59,0:0-0-0,167734,816469,864016,25821,12201,2696,13663,$50000
12/09/2020 00:00:00,Flemington,5,12-Sep-2020 14:15,1700,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Winning Edge Presentations Hcp,Apprentices Cannot Claim,Irish Flame,6,Gelding,Zed,Fleur De L'orient,15,M J Walker,9,Brett Scott,56,0,41307x996x33,33:6-2-4,0: 0-0-0,1: 0-0-1,0: 0-0-0,0:0-0-0,6:0-0-0,20:3-2-2,7:3-0-2,0:0-0-0,6:1-0-2,6:1-1-1,$193 962,7,Bench. 82,1600,L G Innes,5.8,17/08/19,Skycity Hamilton (Bm82),1-Polly Grey,4,8.7,01:39.63,Te Rapa,Slow 9,57.5,0:0-0-0,167668,816030,864016,25821,12201,2696,11039,$30000
12/09/2020 00:00:00,Flemington,5,12-Sep-2020 14:15,1700,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Winning Edge Presentations Hcp,Apprentices Cannot Claim,O'Tauto,5,Gelding,O'Lonhro,Taut,16,Lewis German,16,G Eurell,56,0,2130x2668x85,12:2-3-1,0: 0-0-0,7: 1-2-1,0: 0-0-0,0:0-0-0,8:1-1-1,4:1-2-0,0:0-0-0,0:0-0-0,4:1-2-0,4:1-1-0,$225 750,4,Bench. 78,1600,L German,1.5,05/09/20,Pfd Food Services (Bm78),1-Shandy,5,15,01:36.49,Moonee Valley,Good 4,55.5,0:0-0-0,173453,848416,890036,18958,16027,18958,16027,$75000
12/09/2020 00:00:00,Flemington,5,12-Sep-2020 14:15,1700,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Winning Edge Presentations Hcp,Apprentices Cannot Claim,O'Tauto,5,Gelding,O'Lonhro,Taut,16,Lewis German,16,G Eurell,56,0,2130x2668x85,12:2-3-1,0: 0-0-0,7: 1-2-1,0: 0-0-0,0:0-0-0,8:1-1-1,4:1-2-0,0:0-0-0,0:0-0-0,4:1-2-0,4:1-1-0,$225 750,2,Bench. 84,1400,D Oliver,4.3,15/08/20,Hyland Race Colours (Bm84),1-Showmanship,8,9,01:24.87,Caulfield,Soft 6,56,0:0-0-0,173224,846866,890036,18958,16027,18958,662,$125000
12/09/2020 00:00:00,Flemington,5,12-Sep-2020 14:15,1700,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Winning Edge Presentations Hcp,Apprentices Cannot Claim,O'Tauto,5,Gelding,O'Lonhro,Taut,16,Lewis German,16,G Eurell,56,0,2130x2668x85,12:2-3-1,0: 0-0-0,7: 1-2-1,0: 0-0-0,0:0-0-0,8:1-1-1,4:1-2-0,0:0-0-0,0:0-0-0,4:1-2-0,4:1-1-0,$225 750,11,Bench. 84,1800,E Brown,5.4,14/12/19,Flemington Family Lawn (Bm84),1-Ryan's Fender,8,6,01:49.87,Flemington,Good 4,55,0:0-0-0,169985,827340,890036,18958,16027,18958,15633,$125000
12/09/2020 00:00:00,Flemington,5,12-Sep-2020 14:15,1700,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Winning Edge Presentations Hcp,Apprentices Cannot Claim,O'Tauto,5,Gelding,O'Lonhro,Taut,16,Lewis German,16,G Eurell,56,0,2130x2668x85,12:2-3-1,0: 0-0-0,7: 1-2-1,0: 0-0-0,0:0-0-0,8:1-1-1,4:1-2-0,0:0-0-0,0:0-0-0,4:1-2-0,4:1-1-0,$225 750,6,Bench. 78,1600,D Thornton,3.4,23/11/19,Suez McKellar Mile (Bm78),1-Kaplumpich,6,2.3,01:38.37,Ballarat,Good 4,58.5,0:0-0-0,169643,825462,890036,18958,16027,18958,14810,$125000
12/09/2020 00:00:00,Flemington,5,12-Sep-2020 14:15,1700,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Winning Edge Presentations Hcp,Apprentices Cannot Claim,O'Tauto,5,Gelding,O'Lonhro,Taut,16,Lewis German,16,G Eurell,56,0,2130x2668x85,12:2-3-1,0: 0-0-0,7: 1-2-1,0: 0-0-0,0:0-0-0,8:1-1-1,4:1-2-0,0:0-0-0,0:0-0-0,4:1-2-0,4:1-1-0,$225 750,11,Bench. 80,1600,D Oliver,3.1,07/11/19,Cup Carnival Ctry Final (Bm80),1-Star Missile,6,3.8,01:37.07,Flemington,Good 4,57.5,0:0-0-0,169408,824040,890036,18958,16027,18958,662,$500000
12/09/2020 00:00:00,Flemington,5,12-Sep-2020 14:15,1700,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Winning Edge Presentations Hcp,Apprentices Cannot Claim,O'Tauto,5,Gelding,O'Lonhro,Taut,16,Lewis German,16,G Eurell,56,0,2130x2668x85,12:2-3-1,0: 0-0-0,7: 1-2-1,0: 0-0-0,0:0-0-0,8:1-1-1,4:1-2-0,0:0-0-0,0:0-0-0,4:1-2-0,4:1-1-0,$225 750,9,Bench. 78,1500,D Oliver,0.5,23/10/19,Geelong Aust. McC Country-Bm78,1-Harbour Views,2,9,01:30.02,Geelong,Good 3,57.5,0:0-0-0,169001,822212,890036,18958,16027,18958,662,$100000
12/09/2020 00:00:00,Flemington,5,12-Sep-2020 14:15,1700,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Winning Edge Presentations Hcp,Apprentices Cannot Claim,O'Tauto,5,Gelding,O'Lonhro,Taut,16,Lewis German,16,G Eurell,56,0,2130x2668x85,12:2-3-1,0: 0-0-0,7: 1-2-1,0: 0-0-0,0:0-0-0,8:1-1-1,4:1-2-0,0:0-0-0,0:0-0-0,4:1-2-0,4:1-1-0,$225 750,3,Group 1,1600,D Dunn,8.8,02/03/19,Australian Guineas,1-Mystic Journey,10,41,01:35.79,Flemington,Good 3,56.5,0:0-0-0,165057,801056,890036,18958,16027,18958,4200,$1000000
12/09/2020 00:00:00,Flemington,5,12-Sep-2020 14:15,1700,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Winning Edge Presentations Hcp,Apprentices Cannot Claim,O'Tauto,5,Gelding,O'Lonhro,Taut,16,Lewis German,16,G Eurell,56,0,2130x2668x85,12:2-3-1,0: 0-0-0,7: 1-2-1,0: 0-0-0,0:0-0-0,8:1-1-1,4:1-2-0,0:0-0-0,0:0-0-0,4:1-2-0,4:1-1-0,$225 750,10,Group 3,1400,D Dunn,2.1,16/02/19,Cs Hayes Stakes,1-The Inevitable,3,10,01:21.99,Flemington,Good 3,55,0:0-0-0,164629,799784,890036,18958,16027,18958,4200,$160000
12/09/2020 00:00:00,Flemington,5,12-Sep-2020 14:15,1700,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Winning Edge Presentations Hcp,Apprentices Cannot Claim,O'Tauto,5,Gelding,O'Lonhro,Taut,16,Lewis German,16,G Eurell,56,0,2130x2668x85,12:2-3-1,0: 0-0-0,7: 1-2-1,0: 0-0-0,0:0-0-0,8:1-1-1,4:1-2-0,0:0-0-0,0:0-0-0,4:1-2-0,4:1-1-0,$225 750,2,Bench. 70,1400,D Oliver,0.2,12/01/19,Furlong Bar (Bm70),2-Blinder,1,2.6,01:23.82,Flemington,Good 4,59.5,0:0-0-0,163935,796667,890036,18958,16027,18958,662,$135000
12/09/2020 00:00:00,Flemington,5,12-Sep-2020 14:15,1700,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Winning Edge Presentations Hcp,Apprentices Cannot Claim,O'Tauto,5,Gelding,O'Lonhro,Taut,16,Lewis German,16,G Eurell,56,0,2130x2668x85,12:2-3-1,0: 0-0-0,7: 1-2-1,0: 0-0-0,0:0-0-0,8:1-1-1,4:1-2-0,0:0-0-0,0:0-0-0,4:1-2-0,4:1-1-0,$225 750,3,Bench. 70,1200,D Oliver,1.0,22/12/18,Christmas Raceday Trophy-Bm70,1-Poised To Strike,2,7,01:10.29,Flemington,Soft 5,58,0:0-0-0,163658,794938,890036,18958,16027,18958,662,$120000
meeting date,track,race number,start time,distance,age restrictions,class restrictions,weight restrictions,race prizemoney,sex restrictions,weight type,race name,jockeys can claim,horse name,horse age,horse sex,horse sire,horse dam,horse number,horse jockey,horse barrier,horse trainer,horse weight,horse claim,horse last10,horse record,horse record distance,horse record track,horse record track distance,horse record firm,horse record good,horse record soft,horse record heavy,horse record jumps,horse record first up,horse record second up,horse prize money,form barrier,form class,form distance,form jockey,form margin,form meeting date,form name,form other runners,form position,form price,form time,form track,form track condition,form weight,horse record synthetic,meeting id, race id, horse id, horse trainer id, horse jockey id, form trainer id, form jockey id,prizemoney
12/09/2020 00:00:00,Flemington,6,12-Sep-2020 14:55,1400,4yo+,Open,56,Of $140000  -  1st  $84000 | 2nd  $25200| 3rd  $12600| 4th  $6300| 5th  $3500,,Handicap,The Sofitel,Apprentices Cannot Claim,Kiwia,7,Gelding,Reset,Single View,1,D Moor,12,Archie Alexander,61.5,0,7469x07361x8x,32:8-3-4,3: 1-0-0,6: 0-1-0,2: 0-0-0,0:0-0-0,25:6-3-3,4:1-0-0,3:1-0-1,0:0-0-0,5:1-0-0,4:1-0-0,$1 101 750,5,Open,1600,M Aitken,7.0,09/05/20,Bert Bryant Hcp,1-So Si Bon,8,21,01:41.43,Caulfield,Heavy 8,60,0:0-0-0,172000,839622,858474,26365,13066,26365,15572,$100000
12/09/2020 00:00:00,Flemington,6,12-Sep-2020 14:55,1400,4yo+,Open,56,Of $140000  -  1st  $84000 | 2nd  $25200| 3rd  $12600| 4th  $6300| 5th  $3500,,Handicap,The Sofitel,Apprentices Cannot Claim,Kiwia,7,Gelding,Reset,Single View,1,D Moor,12,Archie Alexander,61.5,0,7469x07361x8x,32:8-3-4,3: 1-0-0,6: 0-1-0,2: 0-0-0,0:0-0-0,25:6-3-3,4:1-0-0,3:1-0-1,0:0-0-0,5:1-0-0,4:1-0-0,$1 101 750,10,Listed,2000,J Allen,0.1,23/11/19,Sportsbet Ballarat Cup,2-Double You Tee,1,16,02:03.74,Ballarat,Good 4,56.5,0:0-0-0,169643,825464,858474,26365,13066,26365,14854,$500000
12/09/2020 00:00:00,Flemington,6,12-Sep-2020 14:55,1400,4yo+,Open,56,Of $140000  -  1st  $84000 | 2nd  $25200| 3rd  $12600| 4th  $6300| 5th  $3500,,Handicap,The Sofitel,Apprentices Cannot Claim,Kiwia,7,Gelding,Reset,Single View,1,D Moor,12,Archie Alexander,61.5,0,7469x07361x8x,32:8-3-4,3: 1-0-0,6: 0-1-0,2: 0-0-0,0:0-0-0,25:6-3-3,4:1-0-0,3:1-0-1,0:0-0-0,5:1-0-0,4:1-0-0,$1 101 750,4,Listed,1800,D Lane,3.6,05/11/19,Furphy Plate,1-Yulong Prince,6,16,01:50.98,Flemington,Soft 5,57,0:0-0-0,169353,823767,858474,26365,13066,26365,14472,$175000
12/09/2020 00:00:00,Flemington,6,12-Sep-2020 14:55,1400,4yo+,Open,56,Of $140000  -  1st  $84000 | 2nd  $25200| 3rd  $12600| 4th  $6300| 5th  $3500,,Handicap,The Sofitel,Apprentices Cannot Claim,Kiwia,7,Gelding,Reset,Single View,1,D Moor,12,Archie Alexander,61.5,0,7469x07361x8x,32:8-3-4,3: 1-0-0,6: 0-1-0,2: 0-0-0,0:0-0-0,25:6-3-3,4:1-0-0,3:1-0-1,0:0-0-0,5:1-0-0,4:1-0-0,$1 101 750,9,Group 3,2000,D Lane,1.7,16/10/19,Coongy Cup,1-Wolfe,3,20,02:02.73,Caulfield,Good 4,56.5,0:0-0-0,168852,821487,858474,26365,13066,26365,14472,$200000
12/09/2020 00:00:00,Flemington,6,12-Sep-2020 14:55,1400,4yo+,Open,56,Of $140000  -  1st  $84000 | 2nd  $25200| 3rd  $12600| 4th  $6300| 5th  $3500,,Handicap,The Sofitel,Apprentices Cannot Claim,Kiwia,7,Gelding,Reset,Single View,1,D Moor,12,Archie Alexander,61.5,0,7469x07361x8x,32:8-3-4,3: 1-0-0,6: 0-1-0,2: 0-0-0,0:0-0-0,25:6-3-3,4:1-0-0,3:1-0-1,0:0-0-0,5:1-0-0,4:1-0-0,$1 101 750,9,Open,1700,D Lane,4.3,29/09/19,Le Pine Funerals Hcp,1-Pushin' Shapes,7,26,01:44.18,Caulfield,Good 4,60,0:0-0-0,168302,819471,858474,26365,13066,26365,14472,$125000
12/09/2020 00:00:00,Flemington,6,12-Sep-2020 14:55,1400,4yo+,Open,56,Of $140000  -  1st  $84000 | 2nd  $25200| 3rd  $12600| 4th  $6300| 5th  $3500,,Handicap,The Sofitel,Apprentices Cannot Claim,Kiwia,7,Gelding,Reset,Single View,1,D Moor,12,Archie Alexander,61.5,0,7469x07361x8x,32:8-3-4,3: 1-0-0,6: 0-1-0,2: 0-0-0,0:0-0-0,25:6-3-3,4:1-0-0,3:1-0-1,0:0-0-0,5:1-0-0,4:1-0-0,$1 101 750,6,Listed,1400,D Lane,10.2,14/09/19,The Sofitel,1-Rox The Castle,13,51,01:22.83,Flemington,Good 3,58.5,0:0-0-0,168036,818210,858474,26365,13066,26365,14472,$140000
12/09/2020 00:00:00,Flemington,6,12-Sep-2020 14:55,1400,4yo+,Open,56,Of $140000  -  1st  $84000 | 2nd  $25200| 3rd  $12600| 4th  $6300| 5th  $3500,,Handicap,The Sofitel,Apprentices Cannot Claim,Kiwia,7,Gelding,Reset,Single View,1,D Moor,12,Archie Alexander,61.5,0,7469x07361x8x,32:8-3-4,3: 1-0-0,6: 0-1-0,2: 0-0-0,0:0-0-0,25:6-3-3,4:1-0-0,3:1-0-1,0:0-0-0,5:1-0-0,4:1-0-0,$1 101 750,4,Listed,2500,D Lane,4.5,15/02/19,Crown Resorts Torney Night Cup,1-Vengeur Masque,9,8.5,02:37.98,Moonee Valley,Good 3,59.5,0:0-0-0,164630,799810,858474,26365,13066,26365,14472,$150000
12/09/2020 00:00:00,Flemington,6,12-Sep-2020 14:55,1400,4yo+,Open,56,Of $140000  -  1st  $84000 | 2nd  $25200| 3rd  $12600| 4th  $6300| 5th  $3500,,Handicap,The Sofitel,Apprentices Cannot Claim,Kiwia,7,Gelding,Reset,Single View,1,D Moor,12,Archie Alexander,61.5,0,7469x07361x8x,32:8-3-4,3: 1-0-0,6: 0-1-0,2: 0-0-0,0:0-0-0,25:6-3-3,4:1-0-0,3:1-0-1,0:0-0-0,5:1-0-0,4:1-0-0,$1 101 750,2,Open,2000,E Brown,2.3,26/01/19,Ladbrokes Hcp,1-Tarquin,6,7.5,02:05.00,Caulfield,Good 3,59,0:0-0-0,164275,797904,858474,26365,13066,15477,15633,$135000
12/09/2020 00:00:00,Flemington,6,12-Sep-2020 14:55,1400,4yo+,Open,56,Of $140000  -  1st  $84000 | 2nd  $25200| 3rd  $12600| 4th  $6300| 5th  $3500,,Handicap,The Sofitel,Apprentices Cannot Claim,Kiwia,7,Gelding,Reset,Single View,1,D Moor,12,Archie Alexander,61.5,0,7469x07361x8x,32:8-3-4,3: 1-0-0,6: 0-1-0,2: 0-0-0,0:0-0-0,25:6-3-3,4:1-0-0,3:1-0-1,0:0-0-0,5:1-0-0,4:1-0-0,$1 101 750,4,Open,2200,H Coffey,0.7,29/12/18,Magic Millions Shoot Out Qlty,1-Tally,4,7,02:15.83,Doomben,Good 4,60,0:0-0-0,163744,795515,858474,26365,13066,15477,14965,$105000
12/09/2020 00:00:00,Flemington,6,12-Sep-2020 14:55,1400,4yo+,Open,56,Of $140000  -  1st  $84000 | 2nd  $25200| 3rd  $12600| 4th  $6300| 5th  $3500,,Handicap,The Sofitel,Apprentices Cannot Claim,Kiwia,7,Gelding,Reset,Single View,1,D Moor,12,Archie Alexander,61.5,0,7469x07361x8x,32:8-3-4,3: 1-0-0,6: 0-1-0,2: 0-0-0,0:0-0-0,25:6-3-3,4:1-0-0,3:1-0-1,0:0-0-0,5:1-0-0,4:1-0-0,$1 101 750,3,Listed,2500,J Allen,6.4,08/12/18,Pakenham Cup,1-Our Big Mike,7,3.9,02:34.68,Racing.Com Park,Good 3,59.5,0:0-0-0,163355,793520,858474,26365,13066,15477,14854,$300000
12/09/2020 00:00:00,Flemington,6,12-Sep-2020 14:55,1400,4yo+,Open,56,Of $140000  -  1st  $84000 | 2nd  $25200| 3rd  $12600| 4th  $6300| 5th  $3500,,Handicap,The Sofitel,Apprentices Cannot Claim,Furrion,6,Gelding,Camelot,Acquainted,2,John Allen,2,T Dabernig & B Hayes,60,0,2x11135x5021x,13:7-2-1,3: 2-0-0,2: 1-0-0,1: 0-0-0,0:0-0-0,9:4-1-1,4:3-1-0,0:0-0-0,0:0-0-0,3:2-0-0,3:2-0-0,$456 000,1,Listed,2350,J Allen,0.8,02/05/19,Sungold Milk Warrnambool Cup,2-Sheezdashing,1,3.5,02:30.51,Warrnambool,Soft 6,58,0:0-0-0,166140,806921,882336,27646,14854,26867,14854,$250000
12/09/2020 00:00:00,Flemington,6,12-Sep-2020 14:55,1400,4yo+,Open,56,Of $140000  -  1st  $84000 | 2nd  $25200| 3rd  $12600| 4th  $6300| 5th  $3500,,Handicap,The Sofitel,Apprentices Cannot Claim,Furrion,6,Gelding,Camelot,Acquainted,2,John Allen,2,T Dabernig & B Hayes,60,0,2x11135x5021x,13:7-2-1,3: 2-0-0,2: 1-0-0,1: 0-0-0,0:0-0-0,9:4-1-1,4:3-1-0,0:0-0-0,0:0-0-0,3:2-0-0,3:2-0-0,$456 000,6,Group 3,2000,Jye Mc Neil,1.0,20/04/19,Easter Cup,1-Plein Ciel,2,9,02:02.35,Caulfield,Good 4,54.5,0:0-0-0,165879,805697,882336,27646,14854,26867,14936,$160000
12/09/2020 00:00:00,Flemington,6,12-Sep-2020 14:55,1400,4yo+,Open,56,Of $140000  -  1st  $84000 | 2nd  $25200| 3rd  $12600| 4th  $6300| 5th  $3500,,Handicap,The Sofitel,Apprentices Cannot Claim,Furrion,6,Gelding,Camelot,Acquainted,2,John Allen,2,T Dabernig & B Hayes,60,0,2x11135x5021x,13:7-2-1,3: 2-0-0,2: 1-0-0,1: 0-0-0,0:0-0-0,9:4-1-1,4:3-1-0,0:0-0-0,0:0-0-0,3:2-0-0,3:2-0-0,$456 000,15,Listed,1600,Jye Mc Neil,7.3,30/03/19,Bet365 Golden Mile,1-Haripour,13,6,01:35.15,Bendigo,Good 3,58,0:0-0-0,165562,803763,882336,27646,14854,26867,14936,$150000
12/09/2020 00:00:00,Flemington,6,12-Sep-2020 14:55,1400,4yo+,Open,56,Of $140000  -  1st  $84000 | 2nd  $25200| 3rd  $12600| 4th  $6300| 5th  $3500,,Handicap,The Sofitel,Apprentices Cannot Claim,Furrion,6,Gelding,Camelot,Acquainted,2,John Allen,2,T Dabernig & B Hayes,60,0,2x11135x5021x,13:7-2-1,3: 2-0-0,2: 1-0-0,1: 0-0-0,0:0-0-0,9:4-1-1,4:3-1-0,0:0-0-0,0:0-0-0,3:2-0-0,3:2-0-0,$456 000,8,Group 3,1400,Jye Mc Neil,2.5,02/03/19,Shaftesbury Avenue Hcp,1-Violate,5,3.4,01:22.84,Flemington,Good 4,54.5,0:0-0-0,165057,801054,882336,27646,14854,26867,14936,$160000
